Pokemon,Number,Color,Habitat,Generation,Egg Group,Description
Kakuna,14,yellow,forest,generation-i,no-eggs,"although it is a cocoon, it can move a little. it can extend its poison barb if it is attacked."
Kakuna,14,yellow,forest,generation-i,no-eggs,"from this form, it will grow into an adult. as its body becomes softer, the external shell hardens."
Kakuna,14,yellow,forest,generation-i,no-eggs,"kakuna remains virtually immobile as it clings to a tree. however, on the inside, it is extremely busy as it prepares for its coming evolution. this is evident from how hot the shell becomes to the touch."
Kakuna,14,yellow,forest,generation-i,no-eggs,"able to move only slightly. when endangered, it may stick out its stinger and poison its enemy."
Beedrill,15,yellow,forest,generation-i,no-eggs,it has three poisonous stingers on its forelegs and its tail. they are used to jab its enemy repeatedly.
Beedrill,15,yellow,forest,generation-i,no-eggs,flies at high speed and attacks using its largevenomous stingers on its forelegs and tail.
Beedrill,15,yellow,forest,generation-i,no-eggs,it has 3 poisonous stingers on its forelegs and itstail. they are used to jab its enemy repeatedly.
Beedrill,15,yellow,forest,generation-i,no-eggs,it can take down any opponent with its powerful poi­son stingers. it sometimes attacks in swarms.
Beedrill,15,yellow,forest,generation-i,no-eggs,it has three poison barbs. the barb on itstail secretes the most powerful poison.
Beedrill,15,yellow,forest,generation-i,no-eggs,"it uses sharp, poisonous stings to defeat prey,then takes the victim back to its nest for food."
Beedrill,15,yellow,forest,generation-i,no-eggs,"beedrill is extremely territorial. no one should ever approach its nest - this is for their own safety.if angered, they will attack in a furious swarm."
Beedrill,15,yellow,forest,generation-i,no-eggs,"a beedrill is extremely territorial. for safety reasons, no one should  ever approach its nest. if angered, they will attack in a swarm."
Beedrill,15,yellow,forest,generation-i,no-eggs,"may appear in a swarm. flies at violent speeds, all the while stabbing with the toxic stinger on its rear."
Beedrill,15,yellow,forest,generation-i,no-eggs,it flies at high speed and attacks using  the large venomous stingers on its forelegs and tail.
Beedrill,15,yellow,forest,generation-i,no-eggs,"its best attack involves flying around at high speed, striking with poison needles, then flying off."
Beedrill,15,yellow,forest,generation-i,no-eggs,it can take down any opponent with its powerful poison stingers. it sometimes attacks in swarms.
Beedrill,15,yellow,forest,generation-i,no-eggs,it has three poison barbs. the barb on its tail secretes the most powerful poison.
Beedrill,15,yellow,forest,generation-i,no-eggs,"beedrill is extremely territorial. no one should ever approach its nest—this is for their own safety. if angered, they will attack in a furious swarm."
Pidgey,16,brown,forest,generation-i,no-eggs,a common sight in forests and woods. it flaps itswings at ground level to kick up blinding sand.
Pidgey,16,brown,forest,generation-i,no-eggs,"very docile. if attacked, it will often kick upsand to protect itself rather than fight back."
Pidgey,16,brown,forest,generation-i,no-eggs,"it usually hides in tall grass. be­ cause it dislikesfighting, it pro­ tects itself by kicking up sand."
Pidgey,16,brown,forest,generation-i,no-eggs,"common in grassy areas and forests, it is very docileand will chase off enemies by flap­ ping up sand."
Pidgey,16,brown,forest,generation-i,no-eggs,"it rapidly flaps its wings in the grass, stirring upa dust cloud that drives insect prey out into the open."
Pidgey,16,brown,forest,generation-i,no-eggs,"pidgey has an extremely sharp sense of direction. it is capable of unerringly returninghome to its nest, however far it may be removed from its familiar surroundings."
Pidgey,16,brown,forest,generation-i,no-eggs,"it has an extremely sharp sense of direction. it can unerringly return home to its nest, however far it may be removed from its familiar surroundings."
Pidgey,16,brown,forest,generation-i,no-eggs,"does not like to fight. it hides in tall grass and so on, foraging for food such as small bugs."
Pidgey,16,brown,forest,generation-i,no-eggs,a common sight in forests and woods. it flaps its wings at ground level to kick up blinding sand.
Pidgey,16,brown,forest,generation-i,no-eggs,"it is docile and prefers to avoid conflict. if disturbed, however, it can ferociously strike back."
Pidgey,16,brown,forest,generation-i,no-eggs,"it usually hides in tall grass. because it dislikes fighting, it protects itself by kicking up sand."
Pidgey,16,brown,forest,generation-i,no-eggs,"common in grassy areas and forests, it is very docile and will chase off enemies by flapping up sand."
Pidgey,16,brown,forest,generation-i,no-eggs,"pidgey has an extremely sharp sense of direction. it is capable of unerringly returning home to its nest, however far it may be removed from its familiar surroundings."
Pidgey,16,brown,forest,generation-i,no-eggs,"very docile. if attacked, it will often kick up sand to protect itself rather than fight back."
Pidgeotto,17,brown,forest,generation-i,no-eggs,"very protective of its sprawling territorial area,this pokémon will fiercely peck at any intruder."
Pidgeotto,17,brown,forest,generation-i,no-eggs,this pokémon is full of vitality. it constantlyflies around its large territory in search of prey.
Pidgeotto,17,brown,forest,generation-i,no-eggs,"it has outstanding vision. however high it flies, itis able to distin­ guish the move­ ments of its prey."
Pidgeotto,17,brown,forest,generation-i,no-eggs,"it immobilizes its prey using well- developed claws,then carries the prey more than 60 miles to its nest."
Pidgeotto,17,brown,forest,generation-i,no-eggs,"it slowly flies in a circular pat­ tern, all thewhile keeping a sharp lookout for prey."
Pidgeotto,17,brown,forest,generation-i,no-eggs,"pidgeotto claims a large area as its own territory. this pokémon flies around, patrolling its living space.if its territory is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws."
Pidgeotto,17,brown,forest,generation-i,no-eggs,"this pokémon flies around, patrolling its large territory. if its living space is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws."
Pidgeotto,17,brown,forest,generation-i,no-eggs,the claws on its feet are well developed. it can carry prey such as an exeggcute to its nest over 60 miles away.
Pidgeotto,17,brown,forest,generation-i,no-eggs,"very protective of its sprawling territorial area, this pokémon will fiercely peck at any intruder."
Pidgeotto,17,brown,forest,generation-i,no-eggs,"it flies over its wide territory in search of prey, downing it with its highly developed claws."
Pidgeotto,17,brown,forest,generation-i,no-eggs,"it has outstanding vision. however high it flies, it is able to distinguish the movements of its prey."
Pidgeotto,17,brown,forest,generation-i,no-eggs,"it renders its prey immobile using  well-developed claws, then carries the prey more than 60 miles to its nest."
Pidgeotto,17,brown,forest,generation-i,no-eggs,"pidgeotto claims a large area as its own territory. this pokémon flies around, patrolling its living space. if its territory is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws."
Pidgeotto,17,brown,forest,generation-i,no-eggs,this pokémon is full of vitality. it constantly flies around its large territory in search of prey.
Pidgeot,18,brown,forest,generation-i,no-eggs,"when hunting, it skims the surface of water at highspeed to pick off unwary prey such as magikarp."
Pidgeot,18,brown,forest,generation-i,no-eggs,"this pokémon flies at mach 2 speed, seeking prey.its large talons are feared as wicked weapons."
Pidgeot,18,brown,forest,generation-i,no-eggs,its well-developed chest muscles make it strong enoughto whip up a gusty windstorm with just a few flaps.
Pidgeot,18,brown,forest,generation-i,no-eggs,it spreads its beautiful wings wide to frightenits enemies. it can fly at mach 2 speed.
Pidgeot,18,brown,forest,generation-i,no-eggs,"its outstanding vision allows it to spot splashingmagikarp, even while flying at 3300 feet."
Pidgeot,18,brown,forest,generation-i,no-eggs,"this pokémon has a dazzling plumage of beautifully glossy feathers. many trainers are captivated by thestriking beauty of the feathers on its head, compelling them to choose pidgeot as their pokémon."
Pidgeot,18,brown,forest,generation-i,no-eggs,"this pokémon has gorgeous, glossy feathers. many trainers are so captivated by the beautiful feathers on its head that they choose pidgeot as their pokémon."
Pidgeot,18,brown,forest,generation-i,no-eggs,it spreads its gorgeous wings widely to intimidate enemies. it races through the skies at mach-2 speed.
Pidgeot,18,brown,forest,generation-i,no-eggs,"when hunting, it skims the surface of water at high speed to pick off unwary prey such as magikarp."
Pidgeot,18,brown,forest,generation-i,no-eggs,"by flapping its wings with all its might, pidgeot can make a gust of wind capable of bending tall trees."
Pidgeot,18,brown,forest,generation-i,no-eggs,its well-developed chest muscles make it strong enough to whip up a gusty windstorm with just a few flaps.
Pidgeot,18,brown,forest,generation-i,no-eggs,it spreads its beautiful wings wide to frighten its enemies. it can fly at mach 2 speed.
Pidgeot,18,brown,forest,generation-i,no-eggs,"this pokémon has a dazzling plumage of beautifully glossy feathers. many trainers are captivated by the striking beauty of the feathers on its head, compelling them to choose pidgeot as their pokémon."
Pidgeot,18,brown,forest,generation-i,no-eggs,"this pokémon flies at mach 2 speed, seeking prey. its large talons are feared as wicked weapons."
